image_url,cluster_id
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080005526076/dpD6xKPpTxu4IBvSHqvkj9_null_bigImg_1766562115.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080008371264/dzRpS37RQUC1MeokCO2t59_null_bigImg_1766562112.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002956227/fhFsre2MTBqYv8zPYIBLU2_null_bigImg_1766562112.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002956227/fhFsre2MTBqYv8zPYIBLU2_null_bigImg_1766562104.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080004068930/forcbPoZTyqkHWr_l95j-9_null_bigImg_1766562101.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080008371264/dzRpS37RQUC1MeokCO2t59_null_bigImg_1766562100.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023413885/cjH44w9HSXCMfztgllTEq9_null_bigImg_1766562096.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080020340750/e3L5FZgoRMGR3d3i0jGxIO_null_bigImg_1766562095.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080029481605/dua-a_zOQNGsAKhwOD_8T-_null_bigImg_1766562087.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023478987/cfbXQqerRzSy16iTxHM5ih_null_bigImg_1766562084.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036480426/eJtMQpW3ThGNf0a0Vqk9Y5_null_bigImg_1766562083.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080029481605/dua-a_zOQNGsAKhwOD_8T-_null_bigImg_1766562081.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080015032537/f2c5WxgERXS7TU3bZMqH56_null_bigImg_1766562079.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024938930/fPUgNiKwRTSiZh24jqH6pP_null_bigImg_1766562076.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080015032537/f2c5WxgERXS7TU3bZMqH56_null_bigImg_1766562072.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036174417/f9wpl7ExRTuki1uaMB3LtG_null_bigImg_1766562070.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080030531190/fobsv1HlStiyHq5y3BmLXX_null_bigImg_1766562070.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080037432434/dqMJLL8nT4eOG_r-X5ujV5_null_bigImg_1766562068.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024938930/fPUgNiKwRTSiZh24jqH6pP_null_bigImg_1766562068.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036313536/f04SATctThiSn4fjyXmayG_null_bigImg_1766562067.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023478987/cfbXQqerRzSy16iTxHM5ih_null_bigImg_1766562064.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080034170300/dhad0-gLQdSWrJOHeP3-Y__null_bigImg_1766562062.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080025210370/fcVfRQ2PQZiDTms3T6Mwly_null_bigImg_1766562063.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080030531190/fobsv1HlStiyHq5y3BmLXX_null_bigImg_1766562060.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080025171317/eCVSoSBcQuyvK7iX6mzG1p_null_bigImg_1766562057.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080019302811/cLsUIb74Q9u7UKnU8H44Oy_null_bigImg_1766562054.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036643585/eeKG3phmTGaU5Uk_ifbeUH_null_bigImg_1766562049.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016835508/eDkoGZhqROmv9v9yUfaGYj_null_bigImg_1766562048.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080001107467/cRlSeJDqQNqLVSRDHPoR6E_null_bigImg_1766562047.jpg,-1
